loan_id,origination_date,vintage,months_on_book,fico_score,income,debt_to_income,num_open_trades,utilization_rate,inquiries_last_6m,loan_amount,term,apr,channel,product_type,employment_length,state,age,days_past_due_current,total_payments_to_date,sample_weight,default_12m
LOAN_026255,2024-05-01,202405,11,744,34154,0.4756,5,0.2921,7,11227,60,14.65,Direct,Auto,37,TX,40,0,7743.22,1.1611,0
LOAN_026256,2023-07-01,202307,19,827,17265,0.2143,6,0.1568,4,31995,36,4.89,Mail,Personal,3,GA,33,15,20071.56,0.9049,0
LOAN_026257,2021-03-01,202103,1,818,52819,0.22,9,0.1932,2,35190,36,9.92,Partner,Personal,22,Other,46,15,33508.29,0.8344,0
LOAN_026258,2023-09-01,202309,23,662,204884,0.422,10,0.3655,5,49687,60,4.12,Direct,Personal,6,Other,30,0,44630.57,0.9983,0
LOAN_026259,2023-10-01,202310,16,710,63860,0.6507,13,0.3509,1,2060,36,10.16,Direct,Debt_Consolidation,30,NY,70,0,1778.87,1.1802,0
LOAN_026260,2022-09-01,202209,19,692,85011,0.1657,5,0.7372,0,32400,36,12.59,Direct,Business,8,IL,31,0,20232.86,1.0859,0
LOAN_026261,2024-01-01,202401,10,746,37495,0.2894,11,0.0867,1,49949,60,9.71,Partner,Personal,12,Other,21,0,25828.37,1.1411,0
LOAN_026262,2022-07-01,202207,8,665,41297,0.5881,9,0.4195,99,36432,60,15.4,Direct,Debt_Consolidation,0,NY,33,0,29171.64,1.0275,0
LOAN_026263,2024-01-01,202401,17,816,87094,0.3961,6,0.8307,2,46658,60,12.43,Partner,Debt_Consolidation,27,CA,21,15,42466.91,0.8508,0
LOAN_026264,2022-09-01,202209,5,839,39213,0.4254,14,0.6817,1,22224,36,6.23,Partner,Auto,7,TX,63,0,18584.71,1.163,0
LOAN_026265,2022-02-01,202202,3,738,41260,0.2697,14,0.2432,3,42620,60,7.91,Partner,Debt_Consolidation,33,Other,23,0,39527.68,0.8114,0
LOAN_026266,2021-10-01,202110,13,616,24889,0.8126,12,0.3116,1,46214,36,12.26,Partner,Home_Improvement,23,IL,28,0,31028.21,1.1453,0
LOAN_026267,2021-07-01,202107,19,806,28567,0.0992,9,0.7886,2,27838,60,5.23,Direct,Auto,25,Other,37,0,25887.6,1.0485,0
LOAN_026268,2023-05-01,202305,21,643,35447,0.4817,5,0.777,2,19700,36,16.83,Partner,Home_Improvement,5,NY,24,15,10414.97,0.829,0
LOAN_026269,2024-04-01,202404,9,602,36965,0.2708,5,0.4119,1,4014,36,12.59,Partner,Home_Improvement,1,GA,24,0,2939.7,1.1373,0
LOAN_026270,2021-08-01,202108,3,719,49595,0.4367,11,0.4403,1,11467,36,6.44,Direct,Business,8,Other,51,15,9858.9,0.8997,0
LOAN_026271,2024-03-01,202403,14,581,79369,0.2151,5,0.2364,1,15676,36,3.0,Direct,Home_Improvement,2,Other,45,0,10168.87,1.191,0
LOAN_026272,2022-01-01,202201,8,667,46640,0.5754,4,0.2083,2,20703,36,17.45,Direct,Debt_Consolidation,28,GA,44,15,10609.87,1.0393,0
LOAN_026273,2022-07-01,202207,11,787,39882,0.6744,7,0.7227,1,32359,36,10.75,Direct,Personal,12,NY,55,0,16947.15,1.1544,0
LOAN_026274,2021-11-01,202111,7,685,54776,0.1495,11,0.2125,6,40332,36,9.43,Direct,Home_Improvement,28,Other,49,15,36710.66,0.8554,0
LOAN_026275,2021-02-01,202102,23,691,60959,0.6659,10,0.3532,1,18581,36,16.78,Direct,Auto,0,Other,41,0,17745.27,1.0523,0
LOAN_026276,2021-06-01,202106,4,587,47811,0.4495,8,0.7217,3,45329,60,11.31,Partner,Personal,16,FL,31,0,44704.49,0.9919,0
LOAN_026277,2023-05-01,202305,15,739,29021,0.055,8,0.3714,3,41153,36,18.58,Direct,Home_Improvement,33,Other,26,0,30749.27,0.9431,0
LOAN_026278,2024-05-01,202405,21,791,52735,0.1501,5,0.4818,1,6855,60,20.6,Partner,Personal,14,Other,25,0,4087.42,0.9647,0
LOAN_026279,2021-05-01,202105,14,825,28186,0.1173,9,0.3936,1,25978,60,8.79,Partner,Home_Improvement,21,IL,35,15,18420.88,1.0373,0
LOAN_026280,2024-05-01,202405,16,850,45687,0.7444,16,0.0865,2,34649,36,10.93,Direct,Debt_Consolidation,22,CA,41,0,22417.42,0.9687,0
LOAN_026281,2023-06-01,202306,0,655,35734,0.8675,7,0.1863,1,49229,36,3.0,Mail,Personal,15,Other,73,0,39771.12,0.8735,0
LOAN_026282,2024-03-01,202403,24,613,19082,0.6021,8,0.2034,1,8746,36,10.48,Direct,Debt_Consolidation,34,IL,35,0,4443.3,0.8596,0
LOAN_026283,2023-12-01,202312,11,692,60515,0.6561,7,0.3246,4,45315,36,12.63,Direct,Home_Improvement,4,FL,35,0,30986.23,0.8455,0
LOAN_026284,2023-03-01,202303,19,99999,29258,0.5602,12,0.5136,2,6636,60,14.11,Mail,Debt_Consolidation,33,TX,63,0,3925.43,0.9025,0
LOAN_026285,2022-06-01,202206,18,99999,23737,0.3258,11,0.6432,3,47433,60,21.08,Partner,Auto,20,Other,41,0,27662.27,0.8069,0
LOAN_026286,2023-12-01,202312,4,775,45209,0.6284,6,0.0642,3,43868,36,13.53,Direct,Business,8,CA,62,0,40249.1,0.9418,0
LOAN_026287,2022-04-01,202204,14,580,45622,0.8206,9,0.6484,4,21870,36,16.31,Partner,Auto,14,Other,70,0,21192.46,0.9967,0
LOAN_026288,2021-05-01,202105,8,574,31268,0.1434,11,0.2459,4,24211,36,17.66,Direct,Business,1,Other,39,0,22936.41,1.1498,0
LOAN_026289,2021-09-01,202109,24,752,96269,0.7247,10,0.194,3,48319,60,6.43,Mail,Personal,13,NY,45,15,28530.05,1.0875,0
LOAN_026290,2023-10-01,202310,2,551,70383,0.309,3,0.4694,4,20861,60,3.0,Direct,Business,3,FL,67,0,14109.13,0.9061,0
LOAN_026291,2023-10-01,202310,11,590,113187,0.3779,7,0.5306,2,46164,60,6.77,Direct,Personal,35,Other,47,15,41362.45,1.1434,0
LOAN_026292,2023-12-01,202312,22,679,121946,0.3577,2,0.7376,2,29308,60,3.06,Partner,Debt_Consolidation,27,Other,46,0,20363.85,1.1948,0
LOAN_026293,2023-07-01,202307,18,651,63947,0.238,8,0.2459,1,37294,36,14.87,Partner,Home_Improvement,23,FL,51,0,25395.05,1.0482,0
LOAN_026294,2022-08-01,202208,14,730,47651,0.0357,4,0.5731,0,34233,36,20.73,Partner,Personal,32,GA,54,15,31689.32,1.0455,0
LOAN_026295,2022-05-01,202205,2,749,81204,0.484,11,0.1613,1,41240,60,13.26,Partner,Personal,37,IL,30,0,27380.48,0.9581,0
LOAN_026296,2022-08-01,202208,19,772,58596,0.1475,9,0.1689,2,47534,60,7.44,Direct,Debt_Consolidation,3,Other,57,0,40512.62,1.1573,0
LOAN_026297,2023-04-01,202304,17,582,82832,0.3839,6,0.8039,2,48204,36,4.89,Partner,Auto,21,NY,46,0,25717.0,1.1605,0
LOAN_026298,2022-09-01,202209,21,667,-1,0.3679,7,0.4203,0,20524,36,6.92,Partner,Debt_Consolidation,31,FL,67,0,11871.47,0.9591,0
LOAN_026299,2022-07-01,202207,15,830,90314,0.893,8,0.0747,1,49221,36,15.5,Direct,Business,9,CA,67,0,35072.85,0.8649,0
LOAN_026300,2021-03-01,202103,14,639,147551,0.4979,12,0.8428,1,15126,36,13.1,Partner,Personal,4,TX,60,0,14815.16,0.8574,0
LOAN_026301,2023-06-01,202306,4,764,62945,0.4267,7,0.7218,99,9765,36,17.51,Direct,Debt_Consolidation,23,GA,69,0,5657.75,1.1983,0
LOAN_026302,2021-05-01,202105,9,609,26059,0.6799,8,0.5886,5,49200,60,11.53,Direct,Business,38,IL,39,0,32630.69,0.9086,0
LOAN_026303,2024-06-01,202406,9,597,102962,0.4936,7,0.8408,99,46915,36,4.33,Partner,Auto,28,GA,47,0,24355.4,0.9304,0
LOAN_026304,2021-06-01,202106,12,554,80512,0.3674,11,0.7417,2,24392,60,3.0,Direct,Debt_Consolidation,8,Other,52,15,20516.4,1.0066,0
LOAN_026305,2021-03-01,202103,17,576,41711,0.1583,8,0.7884,1,7670,36,20.04,Partner,Personal,29,GA,51,0,4668.26,1.0768,0
LOAN_026306,2024-06-01,202406,9,577,31887,0.5162,7,0.7661,6,33583,36,10.94,Direct,Auto,28,IL,23,15,31619.2,1.0063,0
LOAN_026307,2022-12-01,202212,15,811,18277,0.5625,10,0.3561,1,12091,36,12.14,Partner,Personal,29,GA,57,30,2351.9,2.588,1
LOAN_026308,2024-08-01,202408,1,563,55353,0.3585,8,0.561,1,1886,60,7.48,Partner,Auto,39,NY,37,15,1622.53,0.9576,0
LOAN_026309,2021-01-01,202101,17,824,62536,0.1104,8,0.5486,1,33645,36,13.16,Mail,Home_Improvement,34,IL,29,0,24092.84,0.8062,0
LOAN_026310,2023-12-01,202312,3,797,71410,0.5818,16,0.5089,0,1727,36,8.71,Direct,Home_Improvement,8,TX,29,0,1449.0,1.0111,0
LOAN_026311,2022-03-01,202203,18,578,127148,0.1588,5,0.4766,2,34782,36,14.71,Direct,Debt_Consolidation,10,CA,58,15,24463.13,0.88,0
LOAN_026312,2024-05-01,202405,24,717,49463,0.7063,11,0.3348,3,15894,60,20.31,Direct,Personal,9,Other,60,0,9000.68,0.8497,0
LOAN_026313,2024-02-01,202402,4,796,17031,0.4457,6,0.598,1,30386,36,19.55,Mail,Business,5,NY,62,0,23390.96,0.9237,0
LOAN_026314,2024-08-01,202408,16,812,27928,0.1364,4,0.4266,5,28229,36,17.99,Partner,Debt_Consolidation,9,CA,70,0,17603.33,1.0094,0
LOAN_026315,2022-06-01,202206,1,633,63921,0.187,10,0.5174,3,46773,36,5.02,Partner,Auto,30,TX,25,0,33512.39,0.8948,0
LOAN_026316,2022-11-01,202211,14,721,43725,0.2235,10,0.1362,1,29073,36,18.04,Direct,Debt_Consolidation,4,Other,23,0,24837.02,0.969,0
LOAN_026317,2023-05-01,202305,22,800,48043,0.5923,11,0.4921,2,27707,60,6.8,Direct,Personal,5,FL,30,0,14665.94,0.9388,0
LOAN_026318,2024-05-01,202405,23,619,41325,0.6251,8,0.4061,1,5970,36,13.74,Direct,Home_Improvement,9,CA,53,0,4708.13,1.0839,0
LOAN_026319,2022-10-01,202210,5,626,100796,0.438,9,0.5091,99,7358,36,17.89,Partner,Debt_Consolidation,7,IL,73,0,4156.39,1.0952,0
LOAN_026320,2022-12-01,202212,22,749,126351,0.2189,13,0.33,2,28159,60,9.32,Partner,Personal,35,FL,52,15,25140.91,0.899,0
LOAN_026321,2024-09-01,202409,17,661,52743,0.2756,6,0.1705,2,7215,36,23.67,Partner,Debt_Consolidation,35,Other,30,0,6875.24,0.8367,0
LOAN_026322,2022-01-01,202201,13,827,86559,0.5833,10,0.0959,2,46318,36,13.76,Mail,Debt_Consolidation,26,IL,63,0,44173.25,0.9224,0
LOAN_026323,2023-09-01,202309,11,631,50034,0.2065,4,0.2086,0,8400,36,14.14,Direct,Personal,33,TX,66,0,7893.78,1.159,0
LOAN_026324,2022-10-01,202210,5,682,49899,0.337,7,0.2924,3,28882,36,3.89,Partner,Debt_Consolidation,31,CA,68,0,17458.34,1.0237,0
LOAN_026325,2023-11-01,202311,21,99999,46285,0.3676,6,0.312,1,15707,60,6.91,Direct,Personal,17,TX,24,0,13907.78,0.9058,0
LOAN_026326,2022-05-01,202205,19,670,15572,0.3906,5,0.682,3,44420,60,25.27,Partner,Home_Improvement,27,CA,44,15,39680.46,0.8798,0
LOAN_026327,2022-10-01,202210,19,618,20153,0.1706,13,0.7287,2,37637,60,11.56,Mail,Personal,29,GA,31,0,26282.63,1.0613,0
LOAN_026328,2021-05-01,202105,17,723,47087,0.3086,9,0.4773,3,43244,36,7.53,Direct,Debt_Consolidation,37,Other,69,0,27233.19,0.9287,0
LOAN_026329,2023-01-01,202301,2,680,73902,0.5345,4,0.1323,1,27643,60,12.28,Direct,Home_Improvement,24,CA,73,0,14001.04,1.0086,0
LOAN_026330,2021-06-01,202106,5,823,54970,0.225,12,0.9409,1,18801,36,14.82,Mail,Home_Improvement,31,CA,41,0,11487.67,0.8157,0
LOAN_026331,2022-05-01,202205,3,568,31851,0.2179,6,0.1164,4,45248,36,28.75,Partner,Debt_Consolidation,17,CA,50,0,38310.85,1.0842,0
LOAN_026332,2023-07-01,202307,18,99999,-1,0.2383,6,0.0925,3,35657,36,7.06,Partner,Personal,26,CA,50,0,27776.62,1.1447,0
LOAN_026333,2022-05-01,202205,16,819,41086,0.4855,4,0.782,3,32793,60,23.84,Partner,Auto,30,TX,47,15,26398.65,1.0807,0
LOAN_026334,2023-09-01,202309,10,99999,52639,0.0975,11,0.5376,4,36385,36,5.01,Partner,Personal,27,Other,25,0,26273.78,0.952,0
LOAN_026335,2024-03-01,202403,13,695,51098,0.8647,8,0.7397,0,27020,36,9.57,Mail,Home_Improvement,14,IL,53,15,26986.92,1.1441,0
LOAN_026336,2024-01-01,202401,10,617,305379,0.6724,10,0.59,4,6938,36,7.29,Partner,Personal,13,CA,33,0,6755.01,1.1841,0
LOAN_026337,2021-04-01,202104,18,99999,27269,0.2218,4,0.4612,0,5041,36,13.62,Partner,Personal,36,Other,56,0,3460.38,0.9423,0
LOAN_026338,2024-07-01,202407,16,665,109887,0.3589,8,0.1882,4,1028,36,11.51,Partner,Business,5,FL,34,0,629.39,0.8725,0
LOAN_026339,2022-02-01,202202,3,799,18974,0.1375,6,0.3833,2,23513,60,3.0,Direct,Home_Improvement,22,Other,43,0,12918.79,0.8442,0
LOAN_026340,2022-01-01,202201,11,593,84736,0.4203,10,0.7416,99,3337,36,10.98,Direct,Debt_Consolidation,3,Other,64,0,1719.66,0.8505,0
LOAN_026341,2023-03-01,202303,3,715,103831,0.1114,17,0.0488,0,16232,36,19.47,Direct,Auto,34,Other,32,0,16109.56,1.0488,0
LOAN_026342,2022-12-01,202212,11,846,26263,0.2247,11,0.5391,2,41702,36,17.07,Direct,Business,17,GA,56,15,28069.22,0.848,0
LOAN_026343,2023-03-01,202303,16,680,77510,0.5451,6,0.3191,0,18420,60,12.19,Direct,Debt_Consolidation,30,Other,36,0,16432.32,1.1702,0
LOAN_026344,2021-08-01,202108,14,563,74611,0.5126,12,0.4586,1,15205,60,12.91,Direct,Personal,33,Other,22,0,11796.81,0.8822,0
LOAN_026345,2024-03-01,202403,6,825,33540,0.3676,10,0.9092,0,10474,36,5.48,Partner,Personal,5,TX,38,0,9706.26,0.9768,0
LOAN_026346,2022-09-01,202209,20,628,55822,0.515,13,0.5683,2,17842,36,3.93,Mail,Home_Improvement,9,CA,62,0,10215.12,1.1296,0
LOAN_026347,2024-05-01,202405,0,577,42006,0.5417,6,0.3755,2,13436,60,16.81,Direct,Personal,8,IL,69,0,11925.63,0.8759,0
LOAN_026348,2021-11-01,202111,4,625,17418,0.6764,5,0.4315,1,34954,36,9.98,Partner,Personal,4,Other,23,0,22703.55,0.8059,0
LOAN_026349,2023-07-01,202307,11,841,12649,0.3818,3,0.4026,1,15337,36,26.13,Mail,Auto,10,CA,61,15,15197.96,1.0848,0
LOAN_026350,2023-03-01,202303,6,779,38193,0.6297,7,0.7865,4,21928,36,23.07,Partner,Personal,36,Other,53,15,15261.44,0.9132,0
LOAN_026351,2024-06-01,202406,21,616,69955,0.8011,9,0.3956,3,48070,36,22.01,Direct,Debt_Consolidation,3,Other,44,0,29160.87,0.9954,0
LOAN_026352,2023-03-01,202303,14,844,38801,0.5922,14,0.2268,4,23078,36,14.3,Direct,Home_Improvement,23,IL,47,0,14746.54,0.8729,0
LOAN_026353,2021-08-01,202108,4,694,50175,0.2592,4,0.4714,2,40999,36,11.89,Partner,Business,9,Other,38,0,31875.69,0.8678,0
LOAN_026354,2023-09-01,202309,23,557,25091,0.2677,12,0.4502,2,49638,36,13.17,Direct,Auto,30,Other,41,15,47117.25,0.823,0
LOAN_026355,2021-12-01,202112,8,818,159885,0.2034,7,0.5463,2,23552,60,17.33,Direct,Personal,4,GA,40,0,11811.33,0.9766,0
LOAN_026356,2023-11-01,202311,0,590,9128,0.0898,5,0.549,5,29700,36,21.64,Partner,Personal,38,CA,23,0,14974.87,1.0698,0
LOAN_026357,2023-10-01,202310,5,822,-1,0.1249,17,0.3365,0,38449,36,20.89,Partner,Debt_Consolidation,8,CA,34,0,33458.11,0.8539,0
LOAN_026358,2022-04-01,202204,15,803,28980,0.01,10,0.6274,2,8970,36,3.2,Partner,Business,0,GA,67,0,4565.27,0.8535,0
LOAN_026359,2023-12-01,202312,14,624,-1,0.2933,8,0.4469,2,16762,36,8.03,Partner,Auto,24,CA,25,15,15544.1,0.8579,0
LOAN_026360,2021-02-01,202102,1,610,88778,0.0929,6,0.5984,1,7074,60,14.33,Direct,Auto,5,GA,69,0,6665.11,0.9665,0
LOAN_026361,2021-12-01,202112,12,789,96810,0.5956,7,0.7358,2,5670,60,3.0,Direct,Personal,3,Other,53,0,4912.94,1.0625,0
LOAN_026362,2023-03-01,202303,23,583,87138,0.2955,10,0.5251,4,8752,36,3.0,Partner,Personal,4,NY,63,15,8723.21,0.9486,0
LOAN_026363,2022-05-01,202205,4,578,39276,0.4194,9,0.6021,3,47016,36,11.05,Direct,Debt_Consolidation,15,FL,65,0,36229.55,0.8816,0
LOAN_026364,2022-08-01,202208,15,817,33134,0.1841,16,0.7847,5,9284,36,11.81,Direct,Business,5,FL,43,0,6466.76,0.893,0
LOAN_026365,2022-09-01,202209,0,589,76268,0.4142,4,0.5226,1,43707,60,12.93,Mail,Home_Improvement,1,Other,36,15,36208.64,1.1213,0
LOAN_026366,2023-06-01,202306,20,590,91852,0.7053,4,0.9348,3,23729,36,3.75,Direct,Personal,3,CA,43,0,20790.42,1.0776,0
LOAN_026367,2024-06-01,202406,9,672,10503,0.2066,8,0.7141,4,7803,36,19.13,Direct,Auto,24,FL,73,0,6862.99,1.1606,0
LOAN_026368,2022-08-01,202208,15,757,149627,0.4134,9,0.5414,1,16612,36,10.7,Partner,Personal,4,Other,72,0,16156.73,0.8788,0
LOAN_026369,2021-08-01,202108,12,708,78987,0.263,5,0.3404,3,37503,36,16.18,Direct,Home_Improvement,31,IL,63,0,30391.52,1.1681,0
LOAN_026370,2022-06-01,202206,20,630,97254,0.2807,11,0.2777,1,26792,36,6.39,Partner,Debt_Consolidation,2,NY,22,0,13869.86,1.1312,0
LOAN_026371,2022-06-01,202206,1,803,86841,0.6433,4,0.7529,6,41241,36,10.12,Direct,Debt_Consolidation,38,GA,68,0,25357.64,0.9028,0
LOAN_026372,2022-06-01,202206,3,836,38290,0.7177,11,0.1736,1,49801,60,7.3,Direct,Auto,19,Other,43,0,33747.49,0.911,0
LOAN_026373,2021-02-01,202102,21,839,33625,0.2822,6,0.6864,3,13930,36,4.43,Partner,Auto,25,Other,65,0,7583.28,0.8865,0
LOAN_026374,2021-12-01,202112,0,720,72301,0.691,7,0.5839,2,29044,36,3.0,Partner,Debt_Consolidation,5,CA,58,15,19326.06,0.8665,0
LOAN_026375,2023-08-01,202308,10,824,77158,0.7499,6,0.1689,4,30781,36,8.52,Mail,Home_Improvement,18,CA,65,0,16428.95,1.0218,0
LOAN_026376,2024-06-01,202406,8,585,43802,0.2305,9,0.2221,3,6318,36,5.85,Direct,Personal,30,GA,48,15,4985.53,1.1131,0
LOAN_026377,2021-08-01,202108,22,806,62507,0.34,8,0.4309,0,26679,36,7.48,Partner,Auto,37,CA,71,0,15360.19,1.1634,0
LOAN_026378,2021-10-01,202110,5,820,35749,0.3575,9,0.9193,3,30911,36,12.15,Direct,Home_Improvement,1,Other,44,0,16928.84,1.1979,0
LOAN_026379,2021-11-01,202111,0,787,50516,0.2907,10,0.5611,5,24308,36,9.75,Direct,Home_Improvement,30,CA,57,0,15555.01,1.0871,0
LOAN_026380,2022-02-01,202202,7,656,31113,0.6314,6,0.5078,2,5958,60,17.32,Direct,Debt_Consolidation,37,Other,57,15,4340.98,1.0808,0
LOAN_026381,2023-02-01,202302,7,711,-1,0.5941,4,0.76,2,38261,36,28.14,Direct,Debt_Consolidation,20,FL,32,0,20314.18,0.9267,0
LOAN_026382,2023-06-01,202306,3,586,21754,0.3532,12,0.3255,2,12789,36,3.0,Direct,Debt_Consolidation,13,NY,69,0,11243.89,0.8822,0
LOAN_026383,2024-06-01,202406,3,759,25823,0.6866,7,0.3967,3,47068,36,9.71,Direct,Auto,35,Other,73,0,28176.81,1.1162,0
LOAN_026384,2021-04-01,202104,0,99999,68842,0.4579,6,0.1469,2,42520,60,3.0,Partner,Auto,24,FL,33,0,30516.23,1.13,0
LOAN_026385,2024-03-01,202403,24,785,71347,0.7017,9,0.6124,0,39986,60,21.28,Direct,Business,28,TX,26,0,23052.64,0.8704,0
LOAN_026386,2021-11-01,202111,7,603,27690,0.4859,9,0.5212,3,9827,36,11.27,Partner,Auto,17,TX,35,0,8096.2,0.886,0
LOAN_026387,2022-12-01,202212,22,573,37525,0.2697,1,0.5135,1,15761,36,3.0,Partner,Personal,14,Other,50,0,15122.49,0.8489,0
LOAN_026388,2022-10-01,202210,17,800,49648,0.5689,11,0.1566,0,5673,36,8.61,Direct,Personal,35,Other,60,0,4395.57,0.8515,0
LOAN_026389,2021-03-01,202103,22,810,54043,0.6043,7,0.4667,0,47817,36,19.8,Partner,Debt_Consolidation,16,TX,33,0,43270.3,1.0094,0
LOAN_026390,2024-01-01,202401,19,662,52182,0.4045,6,0.6297,2,36232,36,14.08,Direct,Auto,11,CA,60,0,18437.27,0.9465,0
LOAN_026391,2021-02-01,202102,18,791,17867,0.2052,13,0.8401,2,14553,36,11.51,Direct,Home_Improvement,7,CA,42,0,10302.69,0.8595,0
LOAN_026392,2021-12-01,202112,10,707,28779,0.5752,11,0.3361,2,20827,36,10.41,Partner,Personal,28,GA,61,0,16899.98,0.86,0
LOAN_026393,2022-09-01,202209,19,781,103642,0.9565,10,0.4811,2,17860,36,19.83,Direct,Home_Improvement,33,IL,49,0,11857.87,1.0465,0
LOAN_026394,2021-05-01,202105,9,753,26026,0.1442,9,0.1672,0,24487,36,3.0,Partner,Home_Improvement,28,NY,41,15,21129.11,1.1624,0
LOAN_026395,2021-07-01,202107,5,569,19657,0.6276,5,0.484,4,5850,36,6.16,Direct,Business,9,NY,41,0,4165.02,0.9655,0
LOAN_026396,2021-04-01,202104,6,614,113834,0.6694,6,0.2347,2,26170,36,6.56,Partner,Auto,1,NY,37,0,13877.65,1.111,0
LOAN_026397,2024-07-01,202407,1,581,24439,0.1012,12,0.7664,0,41183,36,13.7,Direct,Business,13,NY,38,15,30314.98,1.1263,0
LOAN_026398,2024-05-01,202405,22,790,37307,0.3015,11,0.4817,3,13759,60,4.98,Direct,Auto,19,TX,52,15,6958.35,0.9167,0
LOAN_026399,2023-12-01,202312,17,590,27676,0.4989,6,0.7071,1,17730,36,7.27,Mail,Auto,17,GA,56,0,13503.34,0.9368,0
LOAN_026400,2022-10-01,202210,17,558,121358,0.5289,11,0.2613,4,46712,60,11.59,Partner,Business,33,TX,66,90,10716.64,2.9965,1
LOAN_026401,2023-05-01,202305,16,634,78108,0.6549,9,0.6741,3,18487,36,8.76,Partner,Business,13,FL,56,0,11586.3,1.0178,0
LOAN_026402,2021-09-01,202109,12,99999,51506,0.3436,4,0.179,4,9507,36,3.0,Direct,Debt_Consolidation,1,Other,70,0,5519.24,1.0333,0
LOAN_026403,2023-02-01,202302,14,675,49084,0.1742,8,0.4216,4,25753,36,23.7,Direct,Debt_Consolidation,35,TX,66,0,20926.36,0.8965,0
LOAN_026404,2021-12-01,202112,10,602,100955,0.2256,11,0.7476,0,23989,36,17.58,Partner,Auto,39,Other,52,0,16602.69,0.8481,0
LOAN_026405,2021-01-01,202101,6,738,95591,0.4791,9,0.1994,5,38859,36,3.0,Direct,Auto,23,TX,49,0,24825.72,1.1426,0
LOAN_026406,2021-08-01,202108,16,769,46870,0.4963,10,0.4392,2,47959,60,11.73,Direct,Auto,9,NY,60,15,41353.45,1.0069,0
LOAN_026407,2023-09-01,202309,18,696,25321,0.5363,5,0.6174,3,47002,36,16.65,Mail,Auto,20,TX,23,0,45742.5,1.1616,0
LOAN_026408,2021-04-01,202104,7,594,49218,0.1032,3,0.5158,0,27691,36,7.37,Direct,Debt_Consolidation,34,GA,58,0,24168.43,1.0256,0
LOAN_026409,2022-02-01,202202,16,559,83922,0.3998,7,0.525,4,10097,36,12.7,Partner,Debt_Consolidation,28,Other,64,0,5544.84,1.1639,0
LOAN_026410,2023-05-01,202305,15,737,62929,0.2557,9,0.6985,4,24223,36,21.97,Direct,Home_Improvement,0,CA,57,0,17667.26,1.1307,0
LOAN_026411,2022-02-01,202202,13,728,41666,0.0756,11,0.5936,1,27467,36,3.0,Partner,Home_Improvement,2,GA,66,15,24826.27,0.9679,0
LOAN_026412,2021-09-01,202109,21,771,20913,0.3475,7,0.7291,1,21296,36,3.0,Partner,Personal,18,Other,57,0,20739.55,0.8248,0
LOAN_026413,2021-09-01,202109,17,617,149043,0.3804,15,0.4189,1,9612,60,3.0,Direct,Personal,21,Other,21,0,9144.33,0.9599,0
LOAN_026414,2023-02-01,202302,8,731,79162,0.4344,8,0.2221,5,41933,36,7.99,Partner,Debt_Consolidation,7,FL,62,15,38237.31,1.1372,0
LOAN_026415,2024-06-01,202406,17,617,50982,0.7482,13,0.2735,3,32444,60,18.34,Partner,Personal,2,CA,47,0,20232.83,1.1195,0
LOAN_026416,2022-05-01,202205,21,656,73728,0.4648,10,0.6616,2,12853,60,3.0,Partner,Debt_Consolidation,27,GA,43,0,8113.79,0.9084,0
LOAN_026417,2024-05-01,202405,19,799,27973,0.1814,11,0.6982,3,37393,60,3.0,Partner,Personal,1,FL,66,0,18705.4,1.1712,0
LOAN_026418,2021-04-01,202104,24,596,112953,0.4736,9,0.5131,0,12444,36,17.49,Direct,Home_Improvement,29,Other,42,0,8794.77,0.9784,0
LOAN_026419,2021-03-01,202103,15,617,51498,0.5356,13,0.7052,0,17759,60,7.5,Direct,Home_Improvement,1,Other,59,0,15511.47,1.1967,0
LOAN_026420,2023-05-01,202305,16,802,85303,0.7118,6,0.7127,1,4626,36,8.19,Direct,Auto,26,GA,29,0,2574.05,1.1076,0
LOAN_026421,2023-01-01,202301,16,705,65070,0.3526,13,0.4994,0,35827,36,3.0,Direct,Home_Improvement,3,Other,45,0,28588.57,0.9868,0
LOAN_026422,2022-09-01,202209,15,797,80303,0.2861,11,0.8291,2,39750,60,4.89,Partner,Personal,33,Other,29,0,38112.16,1.0375,0
LOAN_026423,2021-12-01,202112,18,769,51602,0.0607,14,0.5824,1,8819,60,16.65,Partner,Home_Improvement,23,NY,61,0,6336.01,1.1623,0
LOAN_026424,2021-01-01,202101,10,560,51137,0.2274,9,0.5635,1,36318,36,13.63,Partner,Debt_Consolidation,28,Other,56,15,31820.06,0.9952,0
LOAN_026425,2021-01-01,202101,5,660,37549,0.5045,4,0.8204,2,27259,60,7.42,Partner,Debt_Consolidation,23,FL,53,0,21148.52,0.883,0
LOAN_026426,2024-09-01,202409,18,635,22467,0.6687,6,0.3278,2,3323,36,17.94,Direct,Debt_Consolidation,7,CA,39,0,2309.66,0.9636,0
LOAN_026427,2021-07-01,202107,6,674,54965,0.8458,9,0.4177,2,48249,36,19.45,Direct,Business,33,CA,44,0,29977.14,1.0962,0
LOAN_026428,2021-10-01,202110,8,829,131142,0.0729,7,0.1371,4,42889,36,15.47,Direct,Home_Improvement,39,CA,68,0,30455.87,0.9685,0
LOAN_026429,2022-03-01,202203,11,779,43136,0.4985,11,0.4288,2,25019,60,4.38,Direct,Auto,24,FL,41,15,19814.31,1.1081,0
LOAN_026430,2024-04-01,202404,1,639,69880,0.7003,3,0.743,2,39400,36,21.38,Mail,Personal,30,TX,36,0,34793.2,0.8921,0
